shap_current_ratio,shap_quick_ratio,shap_cash_ratio,shap_roa,shap_roe,shap_net_debt_to_total_capital,shap_asset_turnover,shap_zscore_nonmanufacturing,shap_current_ratio_delta,shap_quick_ratio_delta,shap_cash_ratio_delta,shap_roa_delta,shap_roe_delta,shap_net_debt_to_total_capital_delta,shap_asset_turnover_delta,shap_zscore_nonmanufacturing_delta,company_name
1.6296074305770851,-0.9677592764265301,0.8388565511803648,-0.6922139465026407,1.447299768795758,0.7593802387736093,0.15506104308479962,0.0,-0.621663325874342,0.7828193745623513,0.0,0.0,0.0556871148167193,0.0,0.0,0.0,Maxis Bhd
2.345298056060223,-1.0789819006931578,0.3545431593420918,-0.32142742019162407,0.0,-0.5417352823855073,0.6496994309107057,1.0600133764345436,-0.26760457473994936,0.858784428130859,0.0,0.0,0.0,0.0,0.31587288044736,0.0,Subur Tiasa Holdings Bhd
0.1203225997931835,0.0,0.04472663259695242,0.5857793885205195,0.0,0.4878973451669036,0.3644046007477842,0.25461606772928036,0.0,0.8912144746386654,0.32434946382902,0.05463329465439084,0.0,0.0,0.23876753605083179,0.0,Affin Bank Bhd
0.6644615002709572,0.0,-0.37240585960771444,0.0,-0.604871429248437,0.3456697759018792,0.4412878990628034,0.5762811218300807,0.0,1.4689989438906441,0.22739146864957563,0.0,0.0,0.21408011913315744,0.4039128993975643,0.0,Hap Seng Consolidated Bhd
1.5818494070163058,-0.824195915156277,0.5119968025979794,0.0,0.0,-0.6000475508548588,1.0564323854903839,0.786094025925188,-0.3085127265588046,0.44593310403053377,0.0,0.0,0.0,0.2092957661265974,0.47469731238587426,0.0,Thriven Global Bhd
1.3461112859306599,-0.37503690767693076,0.44554092038523474,-0.2125573005996606,0.0,-0.2331999490642871,0.35470423261659245,0.5210796806364651,0.0,0.8608946208814678,0.2690350908260759,0.0,0.0,0.34924081068638363,0.0,0.0,Cyberjaya Education Group Bhd
0.11614894322934127,0.0,0.7143390304151467,-0.41036925231474985,0.0,-0.09969086405666532,0.9420299645085377,0.0,0.6393530687250817,1.0666026916005513,-0.23179858506742598,0.0,-0.044725637725979706,0.0,0.6333817959243142,0.0,Gold LI Holdings Bhd
1.7336117603463381,-0.7722666770962656,0.4787913586210868,-0.3824511111032037,-0.24799038453023575,0.0,1.0097993141241555,0.3700106000171648,-0.13289455644126313,0.7799527335936505,0.4762353689503153,0.0,0.0,0.0,0.0,0.0,Zecon Bhd
1.4215154110580555,-0.8105948741087861,0.6416176499025767,0.0,0.0,0.5956993274204426,0.4914954694919844,0.45845866617591957,-0.31311581945050415,0.9696235175063364,0.0,0.0,0.0,0.0,0.09808368784868818,-0.28140997669115597,AEON Credit Service (M) Bhd
0.15209528153843924,0.16201323371024867,0.0,0.0,0.4846582693090809,0.5452531350758164,0.9131862121570854,0.19177119656212988,0.0,0.6175397393113994,0.25830121136293305,0.0,0.0,0.2858582955665491,0.0,-0.35820998955358974,K-One Technology Bhd
1.8095483812865611,-1.5446788787737304,0.47814908440310017,0.5404298791987104,0.7768836241746123,0.0,0.43356563311829827,0.4219707172224276,-0.4205539840335223,1.1477801127100613,0.0,0.0,-0.42201412127509297,0.0,0.0,0.0,Axiata Group Bhd
0.0,-0.2265215384477357,0.7197258291931914,0.0,0.0,0.21784505091013684,1.0598508607453558,0.0,-0.7329374473980317,1.3606699061982641,0.30096700122170905,0.04888523638526562,-0.21684507279519888,0.6458695074783692,0.0,0.0,Sycal Ventures Bhd
0.0,0.2643534353734514,0.0,-0.3599959874683619,-0.28921797993011955,1.0280281081639955,0.9270270705619594,0.19262979584645956,-0.33300904888826083,0.8957649884277272,0.0,0.13073729506475626,0.0,0.0,0.6935317633038298,0.0,Bank Islam Malaysia Bhd
0.0,0.0,0.10074853080400611,0.23432671076989992,0.0,0.11297883269863347,0.7252502082200859,0.3568254670512162,0.0,0.8380473545597299,0.1336198287182502,0.03740035025157695,0.0,0.33935174590973066,0.26904950166701014,0.0,Ranhill Utilities Bhd
0.08161379776644404,0.0,0.28446825778783563,0.0,0.02989319133159718,0.0,0.625335238898507,0.3578547372318324,0.0,0.5047967140823417,0.15336793318892827,0.0,0.03951543772822566,0.37607464315617817,0.684022699503884,0.0,Infraharta Holdings Bhd
-0.19050364536778286,0.0,-0.39098166753421304,0.0,0.0,-0.2481851091399972,-0.2410018871599543,0.0,0.25091766709331464,1.1556472680817773,2.677998699568889,0.3324987084868714,0.0,-0.3802912627472963,0.0,0.13344303768121377,Hexza Corp Bhd
0.17056771554680028,0.0,0.3743450962668375,0.0,0.027816617954006695,0.02603309822902406,0.8496332904224498,0.1742703692799642,0.0,0.6478454996046789,0.3168584038821438,0.0,0.0,0.09380594202340746,0.40798467319155884,0.0,ELK-Desa Resources Bhd
0.7148109600327904,-1.1168862294167718,0.6147295194706036,0.0,0.0,0.13479029400879883,0.6953696340007949,0.1636459822844228,0.0,1.0779891399699446,0.0,0.1647536595392686,0.0,0.22640171056354452,0.3560098971840473,0.0,Iskandar Waterfront City Bhd
0.4495644443558356,0.0,0.0,0.0,0.0,0.5156737502567852,0.022752768185286064,0.4780438913422247,-0.44683275337432055,1.4824207848217397,0.0,0.08397665643590742,0.0,0.23713289831553383,0.37266664903587915,-0.16453899733099409,Digistar Corporation Bhd
-0.4799495610039796,0.9000415553033428,0.904034246719293,-0.3449870706695135,0.0,0.0,0.4632673721139612,0.0,-0.34329105080873734,1.0505180046262506,0.16116577827689216,0.0,0.0,0.2769583761133917,0.37282343918333977,0.0,Bintulu Port Holdings Bhd
1.1316568569944876,0.0,0.276150405935166,0.0,0.0,0.11777244027601509,0.0,0.8884525860498749,0.1742392543920972,-0.5745423643079848,0.1066558585411678,0.08709586921977808,0.0,0.31201477779419506,0.41007906874728567,0.0,Lion Industries Corporation Bhd
0.0,0.07494030455888959,0.0,0.647566616057835,0.7314790617901106,0.39496181099297495,0.7143763462803566,0.09616910509131227,0.0,0.663915052095183,0.0,0.0,0.0,-0.9349000659583742,0.4650219808910448,0.05144665861826262,MBSB Bhd
0.0,0.0,0.0,-2.3030695405738446,0.9640379012109536,1.6888900880534448,0.864083364720736,0.0,1.0097018645611997,1.8836796453470512,-0.8384052176920402,-2.52949963651181,1.4330042480175125,0.0,0.0,0.7202226675361009,Olympia Industries Bhd
0.07533227278862781,0.03956566310698584,0.0,0.0,0.06017420004144074,1.5866361216108507,0.0,0.1399524997787205,-0.18551373942221744,0.553886016479051,0.14419737608879296,0.061268545110214886,0.0,0.0,0.3807163086186976,0.0,Kenanga Investment Bank Bhd
1.3338899882786723,-0.7783057636390232,0.44035198923454427,0.0,0.0,-0.4008679731412763,0.9183617476775253,0.5516131868255149,-1.411008154265867,1.7170003686617292,0.0,0.0,0.0,0.17194312068390252,0.29286984676569083,0.0,Asian Pac Holdings Bhd
